
Freq.	Trans.
3153.6	.90861
3155.5	.9119
3157.4	.91446
3159.4	.91782
3161.3	.92161
3163.2	.92371
3165.1	.92301
3167.1	.92161
3169	.92258
3170.9	.92463
3172.9	.92547
3174.8	.92703
3176.7	.93155
3178.6	.93618
3180.6	.93851
3182.5	.94018
3184.4	.94139
3186.4	.94151
3188.3	.94138
3190.2	.94208
3192.1	.94448
3194.1	.94872
3196	.95309
3197.9	.95521
3199.9	.95529
3201.8	.95496
3203.7	.95457
3205.6	.95506
3207.6	.95835
3209.5	.96266
3211.4	.96547
3213.4	.96729
3215.3	.96835
3217.2	.96896
3219.1	.96985
3221.1	.97267
3223	.97769
3224.9	.9813
3226.9	.98265
3228.8	.98319
3230.7	.98329
3232.6	.98506
3234.6	.98973
3236.5	.99424
3238.4	.99537
3240.4	.99483
3242.3	.99593
3244.2	.99911
3246.1	1.0031
3248.1	1.0066
3250	1.0085
3251.9	1.009
3253.9	1.0093
3255.8	1.0116
3257.7	1.0157
3259.6	1.0183
3261.6	1.0179
3263.5	1.0167
3265.4	1.018
3267.4	1.0221
