# Data taken from the Leiden Laboratory Ice Database
# Paper: Öberg et al, DOI: 10.1051/0004-6361:20065881

# Pure H2O (10000 L) - 15 K
# https://icedb.strw.leidenuniv.nl/data/13

Freq. Trans.
1504.47 0.00816976
1505.44 0.00814143
1506.40 0.00811646
1507.37 0.00821649
1508.33 0.00816936
1509.29 0.00828223
1510.26 0.00838656
1511.22 0.00832502
1512.19 0.00836913
1513.15 0.00846770
1514.12 0.00845600
1515.08 0.00849310
1516.05 0.00855258
1517.01 0.00846987
1517.97 0.00853914
1518.94 0.00862065
1519.90 0.00859627
1520.87 0.00868640
1521.83 0.00875562
1522.80 0.00885882
1523.76 0.00885342
1524.73 0.00882214
1525.69 0.00898024
1526.65 0.00909904
1527.62 0.00904894
1528.58 0.00896441
1529.55 0.00910128
1530.51 0.00922774
1531.48 0.00924182
1532.44 0.00925191
1533.41 0.00932249
1534.37 0.00940260
1535.33 0.00940444
1536.30 0.00943758
1537.26 0.00953956
1538.23 0.00969039
1539.19 0.00963818
1540.16 0.00956830
1541.12 0.00963799
1542.08 0.00968002
1543.05 0.00975583
1544.01 0.00990315
1544.98 0.00994669
1545.94 0.00986041
1546.91 0.00992663
1547.87 0.0101351
1548.84 0.0102412
1549.80 0.0102768
1550.76 0.0103726
1551.73 0.0103971
1552.69 0.0104040
1553.66 0.0103356
1554.62 0.0103339
1555.59 0.0104654
1556.55 0.0105680
1557.52 0.0105739
1558.48 0.0104619
1559.44 0.0105082
1560.41 0.0106073
1561.37 0.0107114
1562.34 0.0107283
1563.30 0.0107848
1564.27 0.0109049
1565.23 0.0109977
1566.19 0.0110543
1567.16 0.0110117
1568.12 0.0110527
1569.09 0.0111542
1570.05 0.0112281
1571.02 0.0112647
1571.98 0.0113576
1572.95 0.0114771
1573.91 0.0115194
1574.87 0.0115482
1575.84 0.0115939
1576.80 0.0117593
1577.77 0.0118404
